,Max Velocity,Avg Velocity
3756,4784.199000000001,4559.45
3757,4526.23,4221.88
3758,4829.414000000002,4514.79
3759,5290.491999999998,4936.25
3760,5062.188,4743.51
3761,5624.301,4988.66
3762,4802.328,4518.06
3763,4806.359,4412.06
3764,5077.822,4533.59
3765,4968.275,4510.88
3766,5909.8780000000015,5239.32
3767,5409.505,4637.02
3768,5504.798000000002,4994.67
3769,4752.215,4464.22
3770,5414.6590000000015,4621.99
3771,5690.989000000001,5048.64
3772,4969.5340000000015,4699.14
3773,4696.77,4447.22
3774,5451.433000000001,4971.36
3775,5242.721,4548.04
3776,5036.753,4624.27
3777,4743.735,4476.59
3778,5467.651,4818.15
3779,5513.857,4807.22
3780,4952.922000000001,4709.58
3781,4975.708,4717.94
3782,5491.234,4874.52
3783,5215.191,4747.13
3784,5007.36,4635.17
3785,5475.2159999999985,4904.25
3786,4814.872,4526.64
3787,5157.604,4661.7
3788,5378.641,4731.78
3789,5097.4940000000015,4678.99
3790,5027.858,4597.82
3791,5374.065,4714.29
3792,5352.185,4703.75
3793,5176.649,4880.7
3794,4744.286,4454.11
3795,5184.786,4744.84
3796,5365.127,4732.6
3797,5676.1280000000015,4983.96
3798,4877.024,4479.19
3799,5358.563,4790.93
3800,5584.143,4869.5
3801,5798.3780000000015,5168.15
3802,5339.0790000000015,5021.77
3803,5274.085,4921.38
3804,5044.209,4678.04
3805,5305.654,4612.36
3806,5244.333000000001,4787.19
3807,4983.0,4705.87
3808,5094.578,4723.91
3809,5733.173000000002,4982.59
3810,5468.717,4928.37
3811,5021.462,4668.66
3812,5279.835,4671.78
3813,5566.235,4818.97
3814,5467.7069999999985,4940.29
3815,5065.156,4710.37
3816,4883.738,4587.79
3817,4598.113,4258.54
3818,5317.59,4996.02
3819,4906.374,4588.58
3820,5368.538000000001,4694.11
3821,4939.527,4660.25
3822,4821.376,4569.98
3823,4977.102,4701.87
3824,5338.2930000000015,4695.23
3825,4965.405,4591.43
3826,4919.872,4486.74
3827,5075.48,4808.6
3828,4749.598,4389.15
3829,4762.253,4275.52
3830,5465.172,5043.44
3831,4768.946,4483.69
3832,5268.345,4801.21
3833,4507.738,4237.96
3834,5508.604,4851.25
3835,5413.3780000000015,4722.34
3836,5094.245,4644.01
3837,5219.69,4642.71
3838,4865.825,4643.01
3839,4912.781,4574.56
3840,4988.402,4616.62
3841,5035.062,4458.44
3842,4962.416,4689.12
3843,5535.565,4834.32
3844,5188.57,4655.7
3845,5138.682,4879.66
3846,5029.843,4654.08
3847,5025.542,4609.99
3848,5185.911,4929.81
3849,5370.21,4972.99
3850,4735.913,4347.91
3851,5476.854,4711.02
3852,5757.014,5083.22
3853,5735.6309999999985,5018.27
3854,5028.221,4642.87
3855,4825.882000000001,4573.58
3856,4874.016,4404.56
3857,5437.792,4645.79
3858,5075.6190000000015,4710.05
3859,5212.738,4672.54
3860,5514.981,4919.8
3861,4662.766,4261.89
3862,4816.405,4534.91
3863,5096.34,4723.82
3864,5466.648,4779.58
3865,4763.206,4384.76
3866,5661.601,4945.52
3867,5307.525,4954.77
3868,4876.9659999999985,4594.92
3869,5216.27,4665.7
3870,4669.971,4310.25
3871,5017.286,4568.59
3872,5394.928000000001,4897.28
3873,5389.261,4681.65
3874,4862.206,4576.18
3875,5301.995,4884.49
3876,4929.866,4508.77
3877,4703.335999999998,4412.88
3878,5109.75,4568.24
3879,5864.004,5162.16
3880,5241.991,4625.57
3881,5032.077,4760.59
3882,4915.743,4301.26
3883,5195.015,4776.41
3884,5187.453,4676.7
3885,5707.3290000000015,4948.62
3886,4782.77,4384.77
3887,4799.224,4444.37
3888,4992.339,4698.91
3889,5325.882,4716.96
3890,4759.43,4470.02
3891,5618.5819999999985,5149.73
3892,5280.44,4801.72
3893,4924.625,4566.74
3894,5009.964,4766.85
3895,5566.818,4956.02
3896,5005.107,4670.52
3897,4795.851,4523.69
3898,5215.628,4790.11
3899,4961.063,4484.24
3900,5188.251,4901.46
3901,5281.312,4886.27
3902,5626.618,4875.93
3903,5848.7840000000015,5132.76
3904,4819.166,4520.99
3905,5146.846,4509.36
3906,5188.897,4735.15
3907,5206.0059999999985,4767.24
3908,4995.8,4560.78
3909,5000.996,4729.2
3910,4981.706,4701.31
3911,5170.309,4731.65
3912,5663.529,4970.72
3913,5286.804,4550.39
3914,5009.763,4546.55
3915,4907.741,4678.63
3916,4886.543,4622.67
3917,5268.436,4893.73
3918,5437.732,4773.75
3919,5215.281,4655.2
3920,5105.275,4510.19
3921,5893.806,5223.51
3922,4876.696,4623.92
3923,5362.605,4803.75
3924,5174.288,4569.16
3925,4898.03,4545.88
3926,5655.639,4902.5
3927,5219.511,4737.46
3928,5056.941,4749.2
3929,5668.458000000001,4913.72
3930,5205.013,4684.34
3931,5259.318,4707.18
3932,5019.937,4720.3
3933,5584.927,4835.24
3934,5461.556,4929.42
3935,5414.725,4804.9
3936,5349.0030000000015,4875.15
3937,5141.764,4657.3
3938,5304.036999999998,4772.85
3939,5259.39,4917.61
3940,5661.701,4932.68
3941,4709.728,4417.74
3942,5826.621,5205.14
3943,5008.67,4747.07
3944,4925.727,4702.47
3945,4779.261,4428.45
3946,4994.597,4620.91
3947,5119.484,4781.14
3948,5422.257,4728.59
3949,5683.528,4983.14
3950,4963.901,4510.58
3951,4936.281,4640.17
3952,4985.218,4681.63
3953,4956.446,4635.28
3954,5400.941,4662.09
3955,4937.436,4644.66
3956,5200.299,4761.24
3957,5420.938,4888.86
3958,5472.437,4938.33
3959,5809.767,5219.91
3960,5160.776,4775.02
3961,5207.99,4726.23
3962,5717.871,4988.17
3963,5500.728,4718.0
3964,4817.889,4502.8
3965,5094.916,4522.04
3966,5284.826,4722.44
3967,5162.48,4604.02
3968,5183.087,4570.37
3969,5078.585999999998,4687.55
3970,5427.724,4831.63
3971,5037.351,4768.09
3972,5575.804,5011.27
3973,4784.174,4443.94
3974,5034.017,4626.85
3975,5545.664000000002,4878.78
3976,5064.808,4442.81
3977,5042.897,4742.12
3978,4921.015,4660.76
3979,4848.155,4375.01
3980,5193.307,4882.45
3981,5590.593000000002,5027.68
3982,5728.0,4991.1
3983,5131.668,4696.61
3984,4846.328,4489.44
3985,5096.253,4698.09
3986,5410.408,4775.5
3987,5369.475,4992.3
3988,5194.236,4709.83
3989,5083.573,4668.9
3990,5350.1280000000015,4770.05
3991,5391.509,5011.19
3992,4869.642,4623.14
3993,4962.765,4566.36
3994,5641.468000000002,4934.84
3995,5223.105,4750.54
3996,4687.464,4392.28
3997,5419.444,4922.24
3998,5440.518,4940.42
3999,4804.738,4441.97
4000,5455.005,4732.65
4001,5434.743,4759.92
4002,4545.246,4281.31
4003,4972.924,4427.39
4004,5015.1709999999985,4739.44
4005,4969.275,4518.02
4006,4909.393,4631.1
4007,5119.367,4795.63
4008,5619.798000000002,5099.82
4009,4861.059,4519.4
4010,4914.502,4636.67
4011,4620.082,4236.45
4012,5004.481,4543.69
4013,5504.762,4795.65
4014,5055.615,4697.99
4015,5451.21,4873.46
4016,4872.242,4360.14
4017,5098.312,4532.96
4018,4846.9670000000015,4595.49
4019,5570.335999999998,4958.39
4020,5452.427,4770.94
4021,5386.161,4760.3
4022,5181.133,4851.44
4023,5467.991999999998,4702.72
4024,4897.489000000001,4611.49
4025,5182.197,4596.48
4026,4725.1579999999985,4419.36
4027,5065.598,4679.41
4028,5191.807,4752.05
4029,5548.14,4772.55
4030,5027.133,4692.61
4031,5385.569,4624.44
4032,4887.427,4529.87
4033,5573.445,4866.71
4034,5267.163000000001,4592.75
4035,5725.791,5143.78
4036,4614.89,4350.05
4037,5116.602,4785.19
4038,4961.843,4620.1
4039,5205.318,4639.53
4040,5186.648,4861.04
4041,5176.804,4657.06
4042,4540.7159999999985,4303.02
4043,5597.876,4924.83
4044,4751.133,4464.35
4045,5511.875,4840.46
4046,5170.729,4644.62
4047,5526.74,5071.86
4048,5397.166,4596.18
4049,5367.084,4730.19
4050,5147.715,4550.84
4051,4927.259,4700.08
4052,5217.694,4917.62
4053,5134.854,4437.0
4054,5295.5909999999985,4834.21
4055,5617.764,4926.45
4056,4853.045,4447.13
4057,4967.023,4653.21
4058,5046.911,4745.52
4059,4952.209,4579.05
4060,5072.371,4667.61
4061,5704.683000000001,5031.75
4062,4820.945,4504.79
4063,5538.9209999999985,4766.17
4064,4756.668,4492.51
4065,5143.598,4421.49
4066,4932.288,4692.55
4067,5773.2930000000015,5056.59
4068,4888.368,4352.49
4069,4933.332,4428.49
4070,4851.568,4327.0
4071,4905.101,4568.85
4072,4818.542,4575.88
4073,5179.248,4395.26
4074,4995.301,4451.5
4075,5650.887,4948.58
4076,4859.699000000001,4544.93
4077,5090.887,4628.26
4078,5366.43,4678.38
4079,4956.884,4713.14
4080,5186.753,4826.07
4081,5096.894,4822.04
4082,4984.584,4545.82
4083,4842.778,4584.53
4084,5327.592,4932.3
4085,5858.236999999999,5159.08
4086,5642.228,5029.46
4087,4964.78,4622.51
4088,5111.918,4710.66
4089,4740.598,4448.16
4090,5382.411,4689.52
4091,5724.92,4989.1
4092,4632.304,4352.21
4093,5298.491,4698.78
4094,5440.81,4653.3
4095,5277.710999999998,4781.59
4096,5224.804,4748.8
4097,4509.643,4257.22
4098,5333.087,4678.58
4099,5496.139,4972.19
4100,5268.395,4708.99
4101,5424.109,4742.3
4102,5206.684,4631.86
4103,5269.292,4690.68
4104,5229.746,4712.93
4105,5488.72,4889.67
4106,5560.223000000001,4906.03
4107,5254.511,4576.06
4108,4660.845,4320.78
4109,5211.777,4715.26
4110,5466.19,4841.14
4111,5571.973000000001,4858.88
4112,4693.245,4404.96
4113,4874.517,4639.2
4114,4781.974,4342.82
4115,4911.991,4489.01
4116,4603.792,4310.64
4117,5181.263,4854.27
4118,4937.555,4484.93
4119,5251.581,4815.71
4120,5147.071,4603.7
4121,5041.654,4637.78
4122,5130.542,4640.26
4123,4654.104,4367.31
4124,5125.694,4648.23
4125,5124.001,4762.0
4126,5224.924,4629.42
4127,4395.85,4139.46
4128,4965.06,4413.09
0,89.29247,65.79
1,79.14204000000001,50.18
2,75.52920999999999,43.28
3,87.03955,62.58
4,73.65965,38.63
5,81.94166,54.85
6,84.76772,59.23
7,74.77611,41.59
8,84.19595,58.36
9,90.53459000000001,67.52
10,80.0802,51.79
11,90.91539,68.04
12,78.67163000000001,49.35
13,75.31196,42.81
14,75.92239000000001,44.11
15,78.37803000000001,48.83
16,87.38101,63.07
17,85.61497,60.49
18,76.48435,45.25
19,75.38961,42.98
20,97.7947,77.19
21,81.3263,53.85
22,85.16215,59.82
23,87.67805,63.5
24,80.56493,52.6
25,76.14699999999999,44.57
26,77.04204,46.35
27,84.10381,58.22
28,75.13709,42.42
29,87.48031,63.22
30,79.0979,50.1
31,80.5909,52.65
32,97.6159,76.95
33,84.33859,58.58
34,82.01173,54.96
35,90.77769,67.85
36,86.73978000000001,62.14
37,91.42815999999999,68.75
38,92.58848,70.32
39,74.41546,40.72
40,91.93213,69.43
41,88.94216,65.3
42,77.77711,47.73
43,78.42172,48.91
44,77.34898000000001,46.93
45,97.58679000000001,76.92
46,93.69511,71.81
47,78.21381,48.53
48,90.01442,66.8
49,86.08606999999999,61.19
50,84.59042,58.96
51,85.83081,60.81
52,86.86224,62.32
53,89.89997,66.64
54,87.70861,63.54
55,82.07781999999999,55.07
56,85.07124,59.68
57,78.24837,48.59
58,88.62344,64.85
59,87.66339,63.48
60,77.15671,46.57
61,87.92096,63.85
62,86.32600000000001,61.54
63,90.39056,67.32
64,92.7691,70.57
65,79.17374000000001,50.24
66,74.33775,40.53
67,88.22952,64.29
68,84.41663,58.7
69,80.49648,52.49
70,75.08884,42.31
71,78.1724,48.46
72,91.41516999999999,68.73
73,83.22909,56.88
74,79.20165,50.29
75,74.46007,40.83
76,94.164,72.43
77,78.57664,49.18
78,86.68439000000001,62.06
79,78.64919,49.31
80,78.07656,48.28
81,85.69057,60.6
82,84.10146999999999,58.22
83,88.7867,65.08
84,78.72919,49.46
85,90.57454,67.57
86,79.66813,51.09
87,82.54726,55.81
88,84.35512,58.6
89,75.45476,43.12
90,77.90069,47.96
91,86.29303,61.49
92,85.84794000000001,60.84
93,88.25139,64.32
94,76.5573,45.4
95,82.27577,55.38
96,93.06026,70.96
97,78.39723000000001,48.86
98,90.17474,67.02
99,83.25131999999999,56.91
100,82.1219,55.14
101,79.98685,51.63
102,97.03339,76.2
103,90.61045,67.62
104,86.78971999999999,62.22
105,86.5741,61.9
106,78.4033,48.87
107,83.97711,58.03
108,84.59980999999999,58.97
109,84.77429000000001,59.24
110,82.05143000000001,55.02
111,83.35585999999999,57.07
112,77.20845,46.66
113,83.4701,57.25
114,88.89899,65.24
115,79.53881,50.87
116,74.03063,39.72
117,78.32309000000001,48.73
118,86.23980999999999,61.41
119,82.06615,55.05
120,84.79338,59.27
121,76.87845,46.03
122,75.15471,42.46
123,94.6877,73.13
124,79.15144000000001,50.2
125,80.9017,53.16
126,92.9332,70.79
127,80.19645,51.99
128,84.55779,58.91
129,80.26749000000001,52.11
130,84.9499,59.5
131,78.4704,48.99
132,78.81185,49.6
133,91.73428,69.16
134,85.28132,60.0
135,89.91744,66.66
136,79.1862,50.26
137,87.14663,62.73
138,74.06628,39.82
139,74.72572,41.48
140,86.04559,61.13
141,78.4884,49.03
142,79.6469,51.05
143,77.1848,46.62
144,95.05045,73.61
145,80.04115,51.72
146,83.02463,56.56
147,84.7522,59.2
148,73.89791,39.35
149,91.39578,68.7
150,74.12189000000001,39.97
151,82.26775,55.37
152,79.70328,51.15
153,77.25098,46.75
154,82.71667,56.08
155,80.53174,52.55
156,87.26254,62.9
157,84.59158000000001,58.96
158,78.87349,49.71
159,87.48116,63.22
160,73.98413000000001,39.6
161,86.98156,62.5
162,76.09600999999999,44.47
163,78.75501,49.5
164,82.8345,56.26
165,76.08617,44.45
166,89.26987,65.76
167,88.73015,65.0
168,77.0065,46.28
169,87.54919,63.31
170,74.88667,41.85
171,85.65581999999999,60.55
172,75.83306999999999,43.93
173,84.84049,59.34
174,82.7504,56.13
175,101.1023,81.4
176,76.15674,44.59
177,81.7881,54.6
178,78.59151999999999,49.21
179,98.19774,77.7
180,76.19484,44.67
181,88.71918000000001,64.98
182,97.27235,76.51
183,89.5808,66.19
184,87.03466999999999,62.57
185,88.55964,64.76
186,77.71054000000001,47.61
187,76.7934,45.86
188,83.27846,56.95
189,73.77212,38.98
190,78.39888,48.87
191,79.64405,51.05
192,79.1676,50.23
193,87.55524,63.32
194,84.97585,59.54
195,83.19196,56.82
196,93.1476,71.08
197,85.33498,60.08
198,91.0689,68.25
199,85.6959,60.61
200,87.37605,63.07
201,94.54675999999999,72.94
202,74.11658,39.96
203,89.56978000000001,66.18
204,78.16171999999999,48.44
205,81.98046,54.91
206,75.42923,43.07
207,81.70803000000001,54.47
208,96.00684,74.86
209,83.02402,56.56
210,81.90894,54.8
211,75.02956999999999,42.18
212,81.0748,53.44
213,81.98952,54.92
214,95.82637,74.63
215,92.10284,69.66
216,90.4463,67.4
217,86.08144,61.18
218,76.51013,45.31
219,96.5788,75.61
220,88.11119000000001,64.12
221,81.5124,54.16
222,83.89545,57.9
223,73.59812,38.42
224,85.76811,60.72
225,94.72894000000001,73.18
226,84.09646,58.21
227,85.88600000000001,60.89
228,73.58469000000001,38.37
229,83.22118,56.86
230,74.63811,41.27
231,74.91525,41.92
232,88.75771,65.04
233,84.37557,58.64
234,78.47662,49.01
235,86.42549,61.69
236,85.97896999999999,61.03
237,83.00251,56.52
238,73.75854,38.94
239,74.61031,41.2
240,85.17936999999999,59.84
241,90.50723,67.48
242,83.21222,56.85
243,90.64115,67.66
244,77.07303,46.41
245,99.14291999999999,78.92
246,83.13956,56.74
247,96.67911,75.74
248,82.67627,56.01
249,80.5293,52.54
250,96.90911,76.04
251,75.87508000000001,44.01
252,73.66588,38.65
253,83.55313000000001,57.38
254,81.2486,53.73
255,87.43919,63.16
256,77.33556999999999,46.91
257,86.51704000000001,61.82
258,81.46246,54.08
259,74.80790999999999,41.67
260,83.20535,56.84
261,89.33459,65.85
262,87.90057,63.82
263,82.36627,55.52
264,93.98735,72.2
265,88.17358,64.21
266,94.58044,72.99
267,92.86522,70.7
268,90.73901,67.8
269,84.12727,58.26
270,75.81042,43.88
271,97.01779,76.18
272,83.72232,57.64
273,78.24956999999999,48.6
274,79.70733,51.16
275,91.04623000000001,68.22
276,77.33778000000001,46.91
277,85.35086,60.1
278,82.38371,55.55
279,81.31568,53.84
280,93.87720999999999,72.05
281,94.66051,73.09
282,97.81209,77.21
283,89.12698,65.56
284,87.14304,62.73
285,76.50774,45.3
286,89.64071,66.28
287,84.16601999999999,58.32
288,86.5338,61.84
289,82.03806,55.0
290,78.99855,49.93
291,80.44508,52.4
292,77.33319,46.9
293,73.92979,39.44
294,73.62203000000001,38.5
295,85.72934000000001,60.66
296,74.13563,40.01
297,89.26099,65.74
298,85.99548,61.05
299,86.19283,61.34
300,74.26052,40.33
301,75.87808000000001,44.02
302,92.77065,70.57
303,88.31011,64.4
304,77.41985,47.07
305,85.77461,60.73
306,75.53589000000001,43.3
307,83.79094,57.74
308,76.63602,45.56
309,77.21536,46.68
310,91.48751999999999,68.83
311,78.27835999999999,48.65
312,77.79545999999999,47.77
313,92.08319,69.64
314,78.60268,49.23
315,77.68626,47.56
316,77.0472,46.36
317,76.08662,44.45
318,77.80811,47.79
319,74.76566,41.57
320,76.48092,45.25
321,80.09132,51.81
322,80.89374000000001,53.15
323,86.54663000000001,61.86
324,82.46481,55.68
325,78.89798,49.75
326,83.76686,57.71
327,86.71544,62.11
328,77.16308000000001,46.58
329,80.67662,52.79
330,85.32753000000001,60.07
331,87.18114,62.78
332,79.99199,51.64
333,80.88698000000001,53.14
334,89.31976999999999,65.83
335,80.89355,53.15
336,86.44577,61.72
337,90.75211,67.82
338,87.76116999999999,63.62
339,84.27888,58.49
340,74.51796999999999,40.98
341,82.66386999999999,55.99
342,89.07603,65.48
343,88.06993,64.06
344,90.84711999999999,67.95
345,90.71693,67.77
346,87.9392,63.87
347,88.90307,65.24
348,80.6574,52.76
349,86.91254,62.4
350,95.52064,74.23
351,77.19955,46.65
352,83.81683000000001,57.78
353,83.63096999999999,57.5
354,87.81770999999999,63.7
355,85.44237,60.24
356,87.84900999999999,63.74
357,73.59148,38.4
358,80.42268,52.37
359,86.63391999999999,61.99
360,83.78098,57.73
361,79.42069000000001,50.66
362,86.98980999999999,62.51
363,95.48682,74.18
364,93.15199,71.08
365,94.25439,72.55
366,85.6889,60.6
367,89.18836,65.64
368,81.32687,53.86
369,95.76462,74.55
370,80.24599,52.07
371,84.08936,58.2
372,98.27078,77.8
373,80.34026,52.23
374,74.69351,41.4
375,76.10378,44.49
376,74.1553,40.06
377,92.29253,69.92
378,83.9215,57.94
379,81.79382,54.61
380,80.60949000000001,52.68
381,89.14461,65.58
382,73.74231,38.89
383,89.11641999999999,65.54
384,87.21341,62.83
385,86.2038,61.36
386,76.0181,44.31
387,74.62495,41.24
388,86.86506,62.33
389,96.64703,75.7
390,88.16514000000001,64.2
391,77.56733,47.34
392,73.96493000000001,39.54
393,85.22771,59.92
394,85.16996,59.83
395,88.31223,64.4
396,86.59805,61.94
397,88.85406,65.17
398,94.98579000000001,73.52
399,91.41096999999999,68.72
400,86.83542,62.28
401,80.76991,52.94
402,85.73427,60.67
403,85.15817,59.81
404,93.32749,71.32
405,80.84834000000001,53.07
406,74.43129,40.76
407,81.6011,54.3
408,95.56182,74.28
409,81.53669000000001,54.2
410,91.21581,68.45
411,77.4664,47.15
412,80.28856999999999,52.14
413,86.09634,61.2
414,80.68559,52.8
415,76.45374,45.19
416,77.14161,46.54
417,89.71474,66.38
418,74.76227,41.56
419,85.98615,61.04
420,78.94175,49.83
421,83.05213,56.6
422,85.2968,60.02
423,89.59689,66.21
424,97.79700000000001,77.19
425,85.77328,60.73
426,74.15061,40.05
427,86.91853,62.4
428,92.9745,70.84
429,88.61523000000001,64.83
430,79.74476,51.22
431,76.48770999999999,45.26
432,89.66547,66.31
433,74.70188,41.42
434,81.99835999999999,54.94
435,87.39288,63.09
436,83.13091,56.72
437,88.61974000000001,64.84
438,76.18061,44.64
439,80.77920999999999,52.96
440,89.99979,66.78
441,78.44771999999999,48.95
442,87.85767,63.76
443,77.77615,47.73
444,86.9521,62.45
445,78.46375,48.98
446,84.7185,59.15
447,85.40848000000001,60.19
448,81.31034,53.83
449,93.70387,71.82
450,82.66779,56.0
451,81.69319,54.45
452,74.52161,40.99
453,84.1685,58.32
454,80.82789,53.04
455,80.12926,51.87
456,79.02707,49.98
457,92.17681,69.77
458,86.43389,61.7
459,83.6376,57.51
460,93.82211,71.98
461,79.96228,51.59
462,86.32254,61.54
463,82.95176,56.44
464,87.71410999999999,63.55
465,81.14154,53.55
466,90.08086999999999,66.89
467,73.80339000000001,39.08
468,82.99441999999999,56.51
469,87.79008,63.66
470,80.84411,53.07
471,95.19048000000001,73.79
472,84.5877,58.96
473,85.86601,60.86
474,73.82231,39.13
475,89.17748,65.63
476,93.30763,71.29
477,81.84734,54.7
478,94.09836999999999,72.35
479,85.61919,60.5
480,87.09142,62.65
481,74.51259,40.96
482,87.53484,63.29
483,89.52422,66.11
484,79.93359,51.54
485,77.43534,47.09
486,73.6816,38.7
487,76.17712,44.64
488,92.86928,70.7
489,85.39031999999999,60.16
490,86.00851,61.07
491,82.18261,55.23
492,76.81824,45.91
493,84.84204,59.34
494,97.79417,77.18
495,82.038,55.0
496,93.70636,71.82
497,76.93945,46.15
498,93.74853,71.88
499,90.98642,68.14
500,85.75253000000001,60.7
501,75.15468,42.46
502,78.91808,49.79
503,92.15989,69.74
504,96.95018,76.09
505,74.23147,40.26
506,82.90671999999999,56.37
507,92.26595,69.89
508,88.7314,65.0
509,74.40508,40.7
510,83.536,57.35
511,85.4661,60.27
512,80.8007,52.99
513,73.7198,38.82
514,84.92426,59.46
515,83.9525,57.99
516,94.69524,73.14
517,80.74701,52.9
518,84.27299000000001,58.48
519,77.12684,46.51
520,77.73286999999999,47.65
521,87.18268,62.79
522,85.95956,61.0
523,77.17683000000001,46.6
524,74.86748,41.81
525,94.1419,72.4
526,87.8268,63.71
527,85.74929,60.69
528,81.82925,54.67
529,81.02606,53.36
530,85.19238,59.86
531,84.20769,58.38
532,87.45545,63.18
533,92.24013000000001,69.85
534,83.63313000000001,57.5
535,98.02229,77.48
536,86.19955,61.35
537,86.30466,61.51
538,84.67596,59.09
539,79.26218,50.39
540,86.07715999999999,61.18
541,90.93066,68.06
542,87.61725,63.41
543,82.36264,55.52
544,80.69265,52.81
545,77.53994,47.29
546,85.205,59.88
547,76.1001,44.48
548,81.97734,54.9
549,89.12187,65.55
550,80.74608,52.9
551,91.31698,68.59
552,84.84407,59.34
553,93.99679,72.21
554,73.71035,38.79
555,83.99204,58.05
556,86.08738000000001,61.19
557,74.65142,41.3
558,84.46252,58.77
559,89.89944,66.64
560,77.95065,48.05
561,75.12783,42.4
562,89.118,65.54
563,91.11174,68.31
564,75.65213,43.54
565,88.90247,65.24
566,95.38458,74.05
567,80.02037,51.69
568,81.46793000000001,54.08
569,85.80413,60.77
570,91.93151,69.43
571,80.9696,53.27
572,84.78303000000001,59.25
573,80.44872,52.41
574,79.74058000000001,51.21
575,80.02271999999999,51.69
576,99.80348000000001,79.76
577,78.27557,48.64
578,87.79248,63.66
579,73.72536,38.84
580,79.03481,49.99
581,80.6713,52.78
582,89.32364,65.83
583,83.38518,57.12
584,75.81515999999999,43.89
585,86.13351999999999,61.26
586,74.47661,40.88
587,88.79034,65.08
588,78.83462,49.64
589,86.95918,62.46
590,87.34512,63.02
591,81.91234,54.8
592,86.20296,61.36
593,80.80512,53.0
594,81.62432,54.34
595,96.88549,76.01
596,95.35637,74.01
597,78.7859,49.56
598,91.85842,69.33
599,80.66376,52.77
600,91.02551,68.19
601,78.48929,49.03
602,86.52155,61.83
603,77.64721999999999,47.49
604,94.00369,72.22
605,84.9919,59.56
606,93.94649,72.14
607,86.67947,62.06
608,86.02954,61.11
609,85.20432,59.88
610,85.18404,59.85
611,79.78754,51.29
612,83.89095,57.9
613,82.5473,55.81
614,75.31218,42.81
615,75.38609,42.97
616,77.83098000000001,47.83
617,96.7131,75.78
618,96.63355,75.68
619,76.72408,45.73
620,75.31234,42.81
621,88.63405,64.86
622,75.46037,43.13
623,84.62943,59.02
624,75.14239,42.43
625,75.80894,43.88
626,95.6929,74.45
627,94.0655,72.3
628,80.41412,52.35
629,88.94001,65.29
630,73.97847,39.58
631,92.82769,70.64
632,94.67627,73.11
633,86.59991,61.94
634,82.22659,55.3
635,87.59064000000001,63.37
636,94.27086,72.58
637,77.98843000000001,48.12
638,78.86686,49.7
639,84.27376,58.48
640,84.65176,59.05
641,85.40293,60.18
642,76.86043000000001,46.0
643,86.89513000000001,62.37
644,82.58913000000001,55.88
645,92.49669,70.2
646,75.03607,42.19
647,75.85633,43.97
648,88.51093,64.69
649,76.19038,44.66
650,74.07808,39.85
651,79.13311999999999,50.17
652,94.0496,72.28
653,86.18372,61.33
654,73.69564,38.75
655,95.09478,73.67
656,96.51791,75.53
657,85.19830999999999,59.87
658,88.01997,63.99
659,87.2134,62.83
660,84.98593000000001,59.56
661,87.77878,63.64
662,88.3327,64.43
663,91.36166,68.65
664,76.4637,45.21
665,96.10851,75.0
666,99.94858,79.94
667,73.75707,38.94
668,75.31187,42.81
669,80.68466,52.8
670,87.71143000000001,63.55
671,78.85435,49.68
672,78.89912,49.76
673,91.09201999999999,68.29
674,84.91174000000001,59.44
675,85.30673,60.03
676,81.79209,54.61
677,82.93262,56.41
678,81.38388,53.95
679,81.26257,53.75
680,89.79692,66.49
681,85.14416999999999,59.79
682,87.10806,62.68
683,91.4352,68.76
684,77.6302,47.46
685,90.70626,67.75
686,90.4332,67.38
687,100.6373,80.81
688,78.66655,49.34
689,84.1703,58.32
690,79.60885999999999,50.99
691,78.44003000000001,48.94
692,79.12471,50.15
693,81.85669,54.71
694,79.47648000000001,50.76
695,98.13728,77.63
696,82.93236,56.41
697,79.52609,50.85
698,84.11327,58.24
699,73.68381,38.71
700,80.4132,52.35
701,84.57866999999999,58.94
702,78.02977,48.2
703,92.08508,69.64
704,75.79856,43.85
705,97.08778000000001,76.27
706,88.21436,64.27
707,90.01122,66.79
708,84.3382,58.58
709,75.69006,43.63
710,76.26092,44.81
711,95.23288000000001,73.85
712,78.01859,48.18
713,79.42428000000001,50.67
714,87.92635,63.85
715,83.02016,56.55
716,84.93949,59.49
717,74.15926,40.07
718,76.25483,44.79
719,76.59756999999999,45.48
720,82.29651,55.41
721,73.65491,38.61
722,92.18212,69.77
723,79.39355,50.62
724,77.40468,47.04
725,84.54748000000001,58.9
726,75.04276999999999,42.21
727,77.43124,47.09
728,80.86943000000001,53.11
729,86.46439000000001,61.74
730,75.62722,43.49
731,82.26642,55.37
732,73.66793,38.66
733,97.80234,77.2
734,73.98875,39.61
735,74.5514,41.06
736,81.93921999999999,54.84
737,88.62318,64.85
738,78.2678,48.63
739,86.33102,61.55
740,99.01847,78.76
741,85.52319,60.36
742,77.9248,48.0
743,86.71099,62.1
744,80.07016999999999,51.77
745,81.80828000000001,54.63
746,83.87714,57.88
747,85.93475,60.97
748,76.64839,45.58
749,88.2602,64.33
750,88.42316,64.56
751,96.2941,75.24
752,94.18398,72.46
753,86.99474000000001,62.51
754,87.61265999999999,63.41
755,87.45042,63.17
756,98.64451,78.28
757,79.19792,50.28
758,75.27242,42.72
759,76.66824,45.62
760,89.4768,66.05
761,90.46578000000001,67.42
762,77.68105,47.55
763,97.10521999999999,76.29
764,90.65227,67.68
765,92.214,69.82
766,88.0996,64.1
767,95.04800999999999,73.6
768,80.0153,51.68
